,Date,Low,High,Close,Open
4401,2017-07-12,559.5,568.0,562.7,559.5
4400,2017-07-11,555.5,584.4,559.0,580.0
4399,2017-07-10,573.0,579.85,575.8,579.2
4398,2017-07-07,561.3,578.95,573.0,562.0
4397,2017-07-06,562.0,573.8,563.85,572.0
4396,2017-07-05,567.2,579.9,569.2,578.0
4395,2017-07-04,548.25,579.35,575.6,552.2
4394,2017-07-03,540.0,554.2,549.7,544.7
4393,2017-06-30,522.75,538.0,536.3,524.9
4392,2017-06-29,524.0,539.0,529.5,527.85
4391,2017-06-28,523.3,532.9,529.65,530.0
4390,2017-06-27,514.5,533.8,529.9,523.8
4389,2017-06-23,510.5,525.0,520.8,524.95
4388,2017-06-22,520.05,530.7,522.65,525.0
4387,2017-06-21,524.1,534.4,527.7,530.0
4386,2017-06-20,529.25,541.1,531.75,541.1
4385,2017-06-19,536.0,542.65,540.15,540.0
4384,2017-06-16,535.0,542.35,539.3,535.0
4383,2017-06-15,537.15,548.7,539.7,547.45
4382,2017-06-14,546.3,556.0,547.6,556.0
4381,2017-06-13,550.05,558.75,551.25,552.5
4380,2017-06-12,546.5,557.25,550.25,553.9
4379,2017-06-09,552.5,557.65,553.95,555.05
4378,2017-06-08,545.8,555.9,553.75,552.0
4377,2017-06-07,544.0,551.95,549.85,544.0
4376,2017-06-06,542.55,560.0,547.2,559.95
4375,2017-06-05,551.5,566.2,555.4,552.0
4374,2017-06-02,542.1,552.0,550.25,549.9
4373,2017-06-01,541.1,552.5,546.9,545.0
4372,2017-05-31,535.25,547.0,545.3,543.0
4371,2017-05-30,538.0,564.75,542.3,542.05
4370,2017-05-29,526.0,544.0,528.6,544.0
4369,2017-05-26,527.4,539.0,536.3,528.0
4368,2017-05-25,517.0,529.0,526.95,522.5
4367,2017-05-24,517.35,530.0,521.75,530.0
4366,2017-05-23,522.9,543.2,526.4,541.75
4365,2017-05-22,538.5,553.2,544.15,549.65
4364,2017-05-19,541.05,564.0,545.95,556.7
4363,2017-05-18,547.05,557.0,552.0,555.0
4362,2017-05-17,556.25,566.95,559.5,564.1
4361,2017-05-16,561.0,576.9,562.7,576.0
4360,2017-05-15,560.0,578.0,575.15,572.0
4359,2017-05-12,564.95,576.55,568.05,573.85
4358,2017-05-11,570.0,579.75,573.1,575.6
4357,2017-05-10,570.0,585.0,575.1,579.15
4356,2017-05-09,572.95,588.55,579.15,573.0
4355,2017-05-08,571.0,577.0,572.55,572.0
4354,2017-05-05,562.35,583.5,571.6,581.5
4353,2017-05-04,576.65,587.5,583.65,579.0
4352,2017-05-03,576.25,587.0,578.1,586.25
4351,2017-05-02,580.2,589.0,584.6,583.0
4350,2017-04-28,577.5,592.15,582.85,585.35
4349,2017-04-27,578.9,591.0,584.2,591.0
4348,2017-04-26,577.0,592.4,584.1,578.0
4347,2017-04-25,577.9,584.9,579.65,581.0
4346,2017-04-24,565.55,586.45,581.55,571.45
4345,2017-04-21,567.7,582.75,569.55,582.75
4344,2017-04-20,560.5,580.0,577.15,560.5
4343,2017-04-19,559.25,574.65,564.5,573.1
4342,2017-04-18,568.25,587.25,571.5,581.1
4341,2017-04-17,567.5,586.0,580.7,570.0
4340,2017-04-13,564.4,575.35,567.6,570.0
4339,2017-04-12,562.95,580.7,569.25,580.7
4338,2017-04-11,570.0,585.55,578.3,570.3
4337,2017-04-10,558.1,572.0,567.35,558.1
4336,2017-04-07,549.9,562.4,558.15,560.0
4335,2017-04-06,558.5,566.15,559.45,565.6
4334,2017-04-05,558.2,570.0,565.15,560.0
4333,2017-04-03,560.0,569.4,561.55,560.0
4332,2017-03-31,563.7,569.95,567.45,569.85
4331,2017-03-30,544.25,574.7,570.15,547.55
4330,2017-03-29,541.05,555.95,544.4,555.0
4329,2017-03-28,545.0,555.0,552.35,545.0
4328,2017-03-27,536.0,544.4,543.2,540.0
4327,2017-03-24,538.25,545.7,539.35,544.0
4326,2017-03-23,531.0,545.0,543.95,531.0
4325,2017-03-22,531.25,545.9,534.1,539.5
4324,2017-03-21,523.5,542.5,539.25,536.0
4323,2017-03-20,532.25,538.5,535.45,532.3
4322,2017-03-17,526.9,537.0,529.5,535.0
4321,2017-03-16,525.0,535.0,532.05,525.0
4320,2017-03-15,524.1,535.5,526.2,529.4
4319,2017-03-14,513.5,533.5,530.3,518.0
4318,2017-03-10,497.5,511.9,508.85,506.0
4317,2017-03-09,495.25,503.1,496.6,499.45
4316,2017-03-08,496.1,510.0,497.65,508.5
4315,2017-03-07,497.0,507.0,504.4,501.1
4314,2017-03-06,496.4,504.75,497.55,499.6
4313,2017-03-03,492.45,499.5,497.85,499.0
4312,2017-03-02,493.0,511.35,495.6,509.0
4311,2017-03-01,503.5,516.35,507.4,510.1
4310,2017-02-28,500.15,513.9,508.75,504.0
4309,2017-02-27,493.8,502.5,499.7,498.0
4308,2017-02-23,494.5,512.0,498.0,510.0
4307,2017-02-22,496.1,512.85,505.7,504.1
4306,2017-02-21,498.6,504.0,500.35,503.1
4305,2017-02-20,498.65,506.0,500.1,505.0
4304,2017-02-17,492.6,503.4,500.25,497.1
4303,2017-02-16,484.9,498.9,495.95,487.0
4302,2017-02-15,483.8,503.35,487.95,502.4
4301,2017-02-14,493.1,504.9,501.5,497.6
4300,2017-02-13,488.1,501.4,495.3,500.0
4299,2017-02-10,487.6,513.0,499.65,512.0
4298,2017-02-09,501.0,512.0,508.3,510.0
4297,2017-02-08,495.65,509.45,507.3,506.3
4296,2017-02-07,503.35,515.6,504.6,514.5
4295,2017-02-06,497.7,514.0,507.95,497.7
4294,2017-02-03,481.7,497.7,492.75,486.0
4293,2017-02-02,482.65,489.45,486.3,489.25
4292,2017-02-01,476.0,497.1,489.3,480.0
4291,2017-01-31,476.1,485.8,480.6,481.85
4290,2017-01-30,477.0,484.0,481.85,480.0
4289,2017-01-27,480.0,489.35,481.6,482.6
4288,2017-01-25,464.25,479.4,478.55,464.7
4287,2017-01-24,463.05,470.15,464.7,465.95
4286,2017-01-23,456.7,470.0,465.95,461.25
4285,2017-01-20,459.95,475.8,461.65,467.45
4284,2017-01-19,464.1,473.7,469.5,464.1
4283,2017-01-18,464.05,470.1,465.25,470.1
4282,2017-01-17,470.0,481.8,472.05,476.5
4281,2017-01-16,471.0,479.05,476.5,476.0
4280,2017-01-13,474.1,487.8,476.8,483.0
4279,2017-01-12,482.1,499.3,484.7,484.4
4278,2017-01-11,466.3,478.9,476.25,467.0
4277,2017-01-10,461.7,468.9,464.85,463.0
4276,2017-01-09,462.0,471.95,463.9,471.0
4275,2017-01-06,464.5,474.0,470.6,471.6
4274,2017-01-05,464.0,471.0,469.35,465.25
4273,2017-01-04,461.0,467.5,462.55,467.5
4272,2017-01-03,445.45,465.0,462.7,447.05
4271,2017-01-02,445.0,452.65,447.6,451.4
4270,2016-12-30,420.0,452.7,448.3,448.25
4269,2016-12-29,439.0,449.35,448.25,439.0
4268,2016-12-28,424.0,440.0,436.6,424.05
4267,2016-12-27,420.0,427.2,425.6,420.9
4266,2016-12-26,420.0,425.0,420.9,424.9
4265,2016-12-23,417.2,426.4,424.9,418.0
4264,2016-12-22,416.3,422.0,418.7,419.0
4263,2016-12-21,416.7,429.3,418.85,425.0
4262,2016-12-20,417.1,428.0,421.55,418.8
4261,2016-12-19,416.5,421.5,417.0,417.95
4260,2016-12-16,416.75,425.0,418.6,425.0
4259,2016-12-15,414.25,421.5,418.05,417.25
4258,2016-12-14,416.15,420.85,416.85,419.0
4257,2016-12-13,413.8,421.0,419.05,414.8
4256,2016-12-12,413.75,432.0,415.4,430.5
4255,2016-12-09,424.75,430.45,426.1,426.5
4254,2016-12-08,417.0,426.05,425.15,419.75
4253,2016-12-07,413.75,420.7,415.7,418.4
4252,2016-12-06,411.0,417.7,415.1,413.0
4251,2016-12-05,404.35,411.2,408.85,410.0
4250,2016-12-02,410.0,416.05,411.2,414.3
4249,2016-12-01,410.0,417.0,414.4,416.0
4248,2016-11-30,412.85,419.3,415.5,415.0
4247,2016-11-29,409.0,418.2,413.15,409.0
4246,2016-11-28,409.0,414.95,411.45,414.95
4245,2016-11-25,400.0,418.35,413.25,404.2
4244,2016-11-24,401.0,419.6,403.8,419.6
4243,2016-11-23,416.05,424.05,418.0,422.6
4242,2016-11-22,416.0,424.0,421.25,420.0
4241,2016-11-21,413.05,430.0,418.65,430.0
4240,2016-11-18,420.85,429.95,424.65,429.95
4239,2016-11-17,421.55,431.5,426.2,429.9
4238,2016-11-16,415.0,432.25,429.3,431.0
4237,2016-11-15,419.6,440.0,425.65,439.0
4236,2016-11-11,428.45,465.0,432.35,465.0
4235,2016-11-10,458.15,465.25,461.65,460.0
4234,2016-11-09,423.6,455.0,453.45,450.0
4233,2016-11-08,461.0,467.0,463.25,463.0
4232,2016-11-07,458.15,464.5,461.45,460.0
4231,2016-11-04,449.0,469.0,455.8,459.35
4230,2016-11-03,458.2,477.0,459.15,472.6
4229,2016-11-02,471.05,483.0,472.55,483.0
4228,2016-11-01,481.05,486.95,483.15,481.75
4227,2016-10-28,480.1,486.5,481.15,482.0
4226,2016-10-27,470.0,487.0,481.7,481.05
4225,2016-10-26,479.75,486.35,480.7,480.0
4224,2016-10-25,480.15,492.35,481.4,490.1
4223,2016-10-24,487.5,497.95,488.8,497.95
4222,2016-10-21,490.25,498.4,492.1,498.4
4221,2016-10-20,489.0,501.0,491.55,491.0
4220,2016-10-19,487.25,497.0,495.25,490.0
4219,2016-10-18,483.0,490.75,489.05,485.0
4218,2016-10-17,480.85,488.0,482.3,486.0
4217,2016-10-14,486.1,508.7,488.95,497.95
4216,2016-10-13,492.0,505.6,495.25,502.0
4215,2016-10-10,496.0,507.6,501.95,497.6
4214,2016-10-07,486.6,495.1,494.1,488.15
4213,2016-10-06,484.0,496.5,486.2,493.7
4212,2016-10-05,485.3,500.05,491.85,489.25
4211,2016-10-04,487.5,499.5,489.1,497.75
4210,2016-10-03,488.0,501.5,495.9,488.0
4209,2016-09-30,479.6,496.5,490.15,480.0
4208,2016-09-29,475.65,508.45,483.5,506.9
4207,2016-09-28,497.0,508.0,503.65,497.2
4206,2016-09-27,499.0,507.95,500.15,507.0
4205,2016-09-26,498.0,508.7,501.8,508.7
4204,2016-09-23,501.65,520.45,506.5,511.0
4203,2016-09-22,508.05,520.0,511.45,513.0
4202,2016-09-21,509.2,519.5,511.25,518.0
4201,2016-09-20,517.95,527.25,521.4,524.0
4200,2016-09-19,520.0,530.7,524.3,529.0
4199,2016-09-16,526.0,536.5,528.15,535.0
4198,2016-09-15,521.4,534.95,532.6,525.0
4197,2016-09-14,511.5,528.6,525.95,528.0
4196,2016-09-12,526.65,540.0,530.15,540.0
4195,2016-09-09,536.8,548.0,542.65,539.0
4194,2016-09-08,535.0,542.2,538.15,535.0
4193,2016-09-07,534.3,543.4,536.0,535.1
4192,2016-09-06,532.4,540.8,534.55,539.0
4191,2016-09-02,536.0,544.6,538.45,536.0
4190,2016-09-01,532.9,547.0,538.15,535.4
4189,2016-08-31,532.5,538.75,533.9,537.0
4188,2016-08-30,534.1,541.0,536.9,534.5
4187,2016-08-29,526.0,538.0,534.1,535.0
4186,2016-08-26,533.0,540.8,535.45,538.65
4185,2016-08-25,532.55,546.75,535.55,544.0
4184,2016-08-24,534.4,547.0,543.75,543.95
4183,2016-08-23,540.7,556.95,543.9,556.8
4182,2016-08-22,547.45,560.0,557.2,548.55
4181,2016-08-19,544.0,552.8,550.55,549.5
4180,2016-08-18,540.5,549.0,545.75,544.0
4179,2016-08-17,534.05,547.8,542.0,536.0
4178,2016-08-16,528.9,540.0,535.9,539.9
4177,2016-08-12,527.0,538.3,534.4,527.0
4176,2016-08-11,508.0,536.2,532.05,508.0
4175,2016-08-10,528.45,546.85,531.35,544.4
4174,2016-08-09,540.65,549.9,547.55,549.0
4173,2016-08-08,533.55,552.25,548.55,535.1
4172,2016-08-05,526.4,535.0,531.05,532.25
4171,2016-08-04,520.55,561.45,528.65,549.5
4170,2016-08-03,550.0,577.0,553.2,577.0
4169,2016-08-02,574.0,605.5,579.85,602.0
4168,2016-08-01,592.5,613.55,597.5,610.2
4167,2016-07-29,582.2,608.0,604.3,586.4
4166,2016-07-28,572.35,580.0,578.4,572.55
4165,2016-07-27,568.5,579.5,570.9,574.0
4164,2016-07-26,567.3,580.95,570.3,573.95
4163,2016-07-25,568.35,581.0,573.95,569.2
4162,2016-07-22,562.15,574.0,569.25,564.05
4161,2016-07-21,562.0,576.45,564.65,575.0
4160,2016-07-20,567.0,577.0,571.6,567.0
4159,2016-07-19,553.0,571.25,568.2,557.2
4158,2016-07-18,555.2,569.85,560.8,566.0
4157,2016-07-15,561.05,574.65,563.6,570.0
4156,2016-07-14,562.75,573.0,569.35,565.75
4155,2016-07-13,562.3,588.0,565.75,575.1
4154,2016-07-12,555.6,572.0,568.25,559.1
4153,2016-07-11,550.0,559.45,557.8,550.0
4152,2016-07-08,542.5,554.5,547.2,553.25
4151,2016-07-07,550.4,565.5,552.15,561.45
4150,2016-07-05,557.0,566.6,559.55,565.0
4149,2016-07-04,549.75,564.65,562.65,550.0
4148,2016-07-01,547.75,554.7,549.1,549.3
4147,2016-06-30,542.7,555.7,545.65,555.0
4146,2016-06-29,543.05,552.3,551.3,545.0
4145,2016-06-28,522.45,543.5,539.15,531.4
4144,2016-06-27,520.0,527.9,524.75,525.0
4143,2016-06-24,505.0,525.0,523.65,521.4
4142,2016-06-23,520.0,533.95,523.2,529.4
4141,2016-06-22,527.7,538.95,530.75,535.55
4140,2016-06-21,531.9,540.6,537.6,535.0
4139,2016-06-20,524.0,538.05,535.75,525.0
4138,2016-06-17,525.15,539.05,529.25,536.8
4137,2016-06-16,534.0,545.0,535.5,545.0
4136,2016-06-15,540.8,547.8,543.25,545.7
4135,2016-06-14,537.15,546.7,541.85,542.0
4134,2016-06-13,536.9,547.8,539.9,546.0
4133,2016-06-10,548.0,560.25,550.6,556.85
4132,2016-06-09,553.55,563.6,556.35,563.6
4131,2016-06-08,552.6,563.5,561.0,554.05
4130,2016-06-07,550.0,559.2,553.6,557.3
4129,2016-06-06,553.5,575.0,558.6,575.0
4128,2016-06-03,558.05,574.0,559.6,569.1
4127,2016-06-02,564.4,573.0,566.35,571.7
4126,2016-06-01,565.35,580.0,568.85,579.9
4125,2016-05-31,559.55,577.4,571.4,569.8
4124,2016-05-30,558.7,571.3,568.6,560.0
4123,2016-05-27,532.3,559.5,557.05,545.35
4122,2016-05-26,538.0,558.0,544.75,558.0
4121,2016-05-25,556.95,567.65,558.2,559.1
4120,2016-05-24,546.85,560.7,556.5,554.0
4119,2016-05-23,552.5,567.45,555.05,566.6
4118,2016-05-20,562.95,575.15,565.55,575.0
4117,2016-05-19,567.0,593.1,569.65,588.65
4116,2016-05-18,581.2,594.7,588.55,588.0
4115,2016-05-17,585.15,598.9,588.6,592.0
4114,2016-05-16,569.0,586.4,585.0,577.7
4113,2016-05-13,566.0,580.3,573.1,571.1
4112,2016-05-12,571.0,580.55,572.6,571.0
4111,2016-05-11,569.25,583.8,573.95,580.0
4110,2016-05-10,575.0,597.0,577.95,588.1
4109,2016-05-09,575.0,601.5,596.15,575.0
4108,2016-05-06,566.0,587.7,574.7,566.0
4107,2016-05-05,566.25,580.0,572.15,569.0
4106,2016-05-04,558.7,572.35,561.85,566.0
4105,2016-05-03,565.4,583.9,569.6,581.1
4104,2016-05-02,577.0,596.2,580.0,587.0
4103,2016-04-29,550.0,598.4,586.05,557.0
4102,2016-04-28,548.05,568.0,554.2,561.9
4101,2016-04-27,560.0,572.5,562.5,566.35
4100,2016-04-26,558.45,568.5,564.95,561.0
4099,2016-04-25,551.0,563.25,558.75,561.0
4098,2016-04-22,538.8,562.0,558.25,547.0
4097,2016-04-21,542.05,562.0,545.55,560.0
4096,2016-04-20,553.0,561.3,555.8,553.0
4095,2016-04-18,541.25,553.8,551.4,547.1
4094,2016-04-13,535.0,546.0,544.05,535.0
4093,2016-04-12,531.0,539.8,534.55,537.0
4092,2016-04-11,531.7,538.8,533.5,532.0
4091,2016-04-08,520.0,530.4,527.4,523.9
4090,2016-04-07,509.3,527.8,523.3,518.2
4089,2016-04-06,512.8,520.75,514.55,514.0
4088,2016-04-05,505.1,532.0,511.4,525.0
4087,2016-04-04,502.95,524.95,522.65,509.9
